X_UTM,,446758.8,313163.2,312788.9,399310.6,563209.1,451263.2,346293.7,470333.1,351976.9,389463.2,409761.2,542397.5,450660.1,549961.7,420818.1,629107.1,444226.6,481548.5,420907.6,502709.6,352943.3,503022.5,718696.8,337007.2,594794.7,478790.3,297530.2,562191.0,491008.1,323407.1,403016.7,443413.4,377484.7,326988.6,386771.4,418123.4,415000.8,698795.8,290359.0,385547.8,394172.2,304161.7,484668.6,313541.1,390139.0,484730.7,410304.1,369096.4,547846.1,397807.6,549664.1,323384.5,454993.0,471519.7,363684.3,487779.1,509018.4,406952.9,495496.5,475751.8,302786.8,513514.0,635988.5,545064.0,531558.0,326705.0,360173.5,352011.4,552294.1,477482.3,660036.0,533725.9,358338.3,354079.4,329467.4,282493.0,434397.9,448469.3,399657.5,558694.1,372387.5,424084.5,515546.7,324618.7,506295.4,558598.1,334990.9,491008.1,561755.7,570459.6,572450.2,416201.3,570900.2,437297.4,325670.7,392420.9,333705.1,362361.3,421089.2,560515.3,530011.0,409984.9,649247.3,565039.6,484684.1
Y_UTM,,3871350.2,4015902.9,3955977.5,4006713.0,3967537.6,3860235.0,3957552.9,4006182.2,3746675.9,4010160.6,3821732.5,3976286.5,4024758.8,3914214.7,3862296.2,3907237.4,4000763.9,3771413.9,4008709.0,3965093.7,3921935.5,3930342.4,3951517.7,3944403.1,3969669.0,3908186.1,4000712.2,3897284.9,4004287.7,4033446.7,3934565.3,4014080.1,3923785.4,3987871.8,3940303.2,3727395.6,3723726.6,3963999.1,3964249.5,3962506.0,3796018.7,3975032.3,3978416.1,3991476.9,3992401.2,4013909.5,3877181.5,3970500.4,3969659.4,3954590.7,3967451.1,4032337.3,3995155.7,4002480.9,3809354.2,3832390.4,3978407.4,3690535.5,3989495.4,4015039.1,4033892.5,3987286.3,3933225.0,3984064.0,3980307.9,4018952.0,3977294.5,3748893.8,3980776.5,3989523.1,3957664.9,3756669.8,3759519.3,3990708.4,3944914.2,3999593.3,4009706.3,3904611.6,4036663.4,3967506.5,4010394.0,3699626.1,3853095.2,4004566.0,4002806.5,3981925.4,3933343.9,3999593.3,3960132.7,3964264.8,3941727.1,3986566.7,3749115.2,4037787.1,3966812.4,4031203.1,3760289.5,4001670.1,4028675.4,3965300.4,3993242.8,3995502.9,3953778.1,3964223.3,3987289.3
Elevation,,967,2143,2183,1256,2183,943,1554,1910,2219,1290,2158,2068,1724,921,1131,1059,1406,1987,1276,1392,2441,1082,1513,1782,2419,1133,1839,846,1968,1979,1875,1941,2117,1941,1690,1772,1803,2433,1892,1366,1684,1705,1438,2146,1242,3329,1339,1379,1977,1375,1820,1310,1417,1797,1801,942,1980,2116,2257,2722,1786,2006,1487,2791,2237,1682,1471,2265,2372,1999,1942,1025,1870,1427,2087,2045,1467,1300,1988,2019,1598,1887,823,1980,2347,2500,2246,3016,1604,2126,1343,1176,948,1097,1639,1700,1984,1620,1823,1887,2669,1206,1978,1928,1951
Average,,194.6961538,376.7931034,425.7241379,348.2533333,666.2333333,190.4285714,230.2758621,477.4038462,418.312,338.71,242.6357143,678.1448276,394.9538462,159.7333333,212.984,144.8172414,251.0862069,301.2944444,306.4466667,329.9633333,439.9966667,167.6153846,132.15,298.9862069,590.5206897,167.0714286,361.862069,120.5357143,542.3633333,352.5166667,259.2310345,404.0766667,381.3076923,278.5033333,272.6413793,184.9285714,218.2636364,131.1344828,347.0533333,213.8275862,218.632,299.65,310.8296296,389.8482759,232.53,816.0666667,258.8321429,341.9466667,609.2166667,229.4333333,577.54,117.7545455,370.7833333,475.61,261.7,174.4238095,410.424,462.6153846,385.1896552,496.63,366.0433333,600.35,263.6827586,753.647619,622.5576923,333.7137931,279.0666667,416.7086957,706.1833333,397.2066667,273.1133333,147.8733333,353.0130435,302.7758621,417.2413793,386.928,311.7464286,224.2833333,588.3233333,558.3,391.3666667,315.2862069,112.6333333,411.44,735.8666667,735.8925926,463.4366667,595.0366667,404.9535714,555.6566667,251.8727273,249.1,119.6866667,322.4368421,264.2884615,328.2461538,462.4461538,310.7666667,467.95,494.5384615,658.8461538,291.7142857,327.5,532.7884615,464.15
